,title,year,month,genre,duration,country,language,avg_vote,votes,budget,gross,net_income,metascore
75013,La ragazza che sapeva troppo,2016,6,"Action, Adventure, Drama",111,UK,English,6.6,52975,4000000.0,4086096,86096.0,67.0
75015,I Kill Giants,2017,8,"Drama, Fantasy, Thriller",106,"USA, Belgium, Denmark, UK, Sweden, China",English,6.1,25343,15100000.0,342558,-14757442.0,74.0
75021,Animali notturni,2016,11,"Drama, Thriller",116,USA,English,7.5,229418,22500000.0,30311857,7811857.0,67.0
75024,Paradise,2016,1,"Drama, War",130,"Russia, Germany","Russian, German, French, Yiddish",7.0,1545,4635000.0,945991,-3689009.0,52.0
75036,L'ora più buia,2017,1,"Biography, Drama, History",125,"UK, USA","English, French, German",7.4,165715,30000000.0,153129891,123129891.0,75.0
75049,Crown Vic,2019,12,"Action, Crime, Drama",110,USA,English,6.4,3025,3600000.0,3868,-3596132.0,47.0
75058,Red Zone - 22 miglia di fuoco,2018,11,"Action, Thriller",94,"USA, China, Colombia","English, Russian, Indonesian, Filipino",6.1,62874,50000000.0,66308758,16308758.0,38.0
75092,Boston: Caccia all'uomo,2016,4,"Action, Crime, Drama",133,"Hong Kong, USA","English, Chinese, Arabic",7.4,87984,45000000.0,52185751,7185751.0,69.0
75095,Il libro di Henry,2017,11,"Crime, Drama, Thriller",105,USA,English,6.6,23280,10000000.0,4596705,-5403295.0,31.0
75100,Sleight - Magia,2016,4,"Drama, Sci-Fi",89,USA,English,5.9,7692,250000.0,3989705,3739705.0,62.0
75105,Ritorno al bosco dei 100 acri,2018,8,"Comedy, Drama, Family",104,"UK, USA",English,7.3,65938,75000000.0,197744377,122744377.0,60.0
75126,Aftermath - La vendetta,2017,4,"Drama, Thriller",94,"UK, USA","English, Thai",5.6,21375,10500000.0,840809,-9659191.0,44.0
75135,Gli eroi del Natale,2017,11,"Animation, Adventure, Comedy",86,USA,English,6.2,6189,20000000.0,84315669,64315669.0,42.0
75158,Copia originale,2018,2,"Biography, Comedy, Crime",106,USA,English,7.1,44631,10000000.0,12442161,2442161.0,87.0
75194,Lu Bian Ye Can,2015,7,"Drama, Mystery",113,China,"Mandarin, Hmong",7.3,2914,200000.0,935236,735236.0,85.0
75207,Un etaj mai jos,2015,9,Drama,93,"Romania, France, Sweden, Germany",Romanian,6.3,808,1000000.0,46638,-953362.0,66.0
75211,La pazza gioia,2016,5,"Comedy, Drama",116,"Italy, France","Italian, English",7.2,8212,15000000.0,9029150,-5970850.0,74.0
75213,La battaglia dei sessi,2017,10,"Biography, Comedy, Drama",121,"UK, USA",English,6.7,48640,25000000.0,18598607,-6401393.0,73.0
75221,Cicogne in missione,2016,10,"Animation, Adventure, Comedy",87,USA,English,6.8,54796,70000000.0,183388953,113388953.0,56.0
75242,Fast & Furious 8,2017,4,"Action, Adventure, Crime",136,"China, USA, Japan","English, Russian, Spanish",6.7,199388,250000000.0,1236005118,986005118.0,56.0
75249,Spider-Man: Un nuovo universo,2018,12,"Animation, Action, Adventure",117,USA,"English, Spanish",8.4,335892,90000000.0,375540831,285540831.0,87.0
75292,La verità negata,2016,11,"Biography, Drama",109,"UK, USA","English, German, Hebrew",6.7,18734,10000000.0,7994527,-2005473.0,63.0
75293,È solo la fine del mondo,2016,12,Drama,97,"Canada, France","French, English",6.9,20242,7400000.0,9231823,1831823.0,48.0
75300,Harriet,2019,11,"Action, Biography, Drama",125,"China, USA",English,6.5,16802,17000000.0,43347017,26347017.0,66.0
75302,Almost Christmas - Vacanze in famiglia,2016,11,"Comedy, Drama",111,"USA, China",English,6.1,5724,17000000.0,42580920,25580920.0,55.0
75303,Kingsman: Il cerchio d'oro,2017,9,"Action, Adventure, Comedy",141,"UK, USA","English, Italian, Swedish",6.7,262328,104000000.0,410902662,306902662.0,44.0
75310,Resa dei conti,2016,4,"Action, Comedy, Crime",90,Canada,English,4.6,8297,10500000.0,567064,-9932936.0,27.0
75312,Bad Moms: Mamme molto cattive,2016,10,Comedy,100,USA,English,6.2,111046,20000000.0,183936074,163936074.0,60.0
75345,Brave New Jersey,2016,8,Comedy,86,USA,English,5.3,459,5000000.0,16544,-4983456.0,45.0
75355,All Saints,2017,8,Drama,108,USA,English,6.1,1484,2000000.0,5942565,3942565.0,63.0
75366,Cinquanta sbavature di nero,2016,2,Comedy,92,USA,English,3.5,19141,5000000.0,22227514,17227514.0,28.0
75375,Una giusta causa,2018,3,"Biography, Drama",120,"USA, China, Canada",English,7.0,22249,20000000.0,38673750,18673750.0,59.0
75377,Loving - L'amore deve nascere libero,2016,3,"Biography, Drama, Romance",123,"UK, USA",English,7.0,30764,9000000.0,12957265,3957265.0,79.0
75398,Woodshock,2017,9,"Drama, Thriller",100,USA,English,4.3,1591,5000000.0,43682,-4956318.0,39.0
75409,Colossal,2016,4,"Comedy, Drama, Fantasy",109,"Canada, USA, Spain, South Korea","English, Korean",6.2,57332,15000000.0,4531320,-10468680.0,70.0
75419,New Mutants,2020,9,"Action, Horror, Sci-Fi",94,"USA, Canada",English,5.6,4621,67000000.0,10387310,-56612690.0,41.0
75421,Tenemos la carne,2016,10,"Drama, Fantasy, Horror",79,Mexico,Spanish,4.7,2122,400000.0,8438,-391562.0,62.0
75423,Collateral Beauty,2016,1,"Drama, Romance",97,USA,English,6.8,88991,36000000.0,88528280,52528280.0,23.0
75424,Escobar - Il fascino del male,2017,10,"Biography, Crime, Drama",123,"Spain, Bulgaria","English, Spanish",6.3,17386,14582000.0,17535962,2953962.0,42.0
75441,"Morto Stalin, se ne fa un altro",2017,10,"Comedy, Drama, History",107,"UK, France, Belgium, Canada, USA",English,7.2,82042,13000000.0,24646055,11646055.0,88.0
75448,Tigri all'assalto,2016,6,"Action, Adventure, Comedy",124,China,"Mandarin, Japanese, English",5.8,3688,50000000.0,102205175,52205175.0,47.0
75475,It Comes at Night,2017,6,"Horror, Mystery",91,USA,English,6.2,80976,5000000.0,19735344,14735344.0,78.0
75504,Bumblebee,2018,12,"Action, Adventure, Sci-Fi",114,"China, USA",English,6.8,131507,135000000.0,467989645,332989645.0,66.0
75508,Mei ren yu,2016,2,"Comedy, Drama, Fantasy",94,China,Mandarin,6.2,8067,60720000.0,553810228,493090228.0,69.0
75511,I primitivi,2018,2,"Animation, Adventure, Comedy",89,"UK, USA, France",English,6.1,18566,50000000.0,54622814,4622814.0,68.0
75549,Personal Shopper,2016,4,"Drama, Mystery, Thriller",105,"France, Germany, Czech Republic, Belgium","English, French, Swedish, German",6.1,35505,6000000.0,2840408,-3159592.0,77.0
75579,Ma loute,2016,8,"Comedy, Fantasy",122,"France, Germany, Belgium","French, English",6.0,4044,7000000.0,4928465,-2071535.0,66.0
75600,Divines,2016,8,"Crime, Drama",105,"France, Qatar",French,7.4,8400,2440000.0,2297612,-142388.0,71.0
75601,Robinson Crusoe,2016,5,"Animation, Adventure, Comedy",91,"Belgium, France, USA","English, French, German",5.4,5549,13000000.0,40075446,27075446.0,36.0
75603,La cura dal benessere,2016,3,"Drama, Fantasy, Horror",146,"USA, Germany","English, German",6.4,82372,40000000.0,26620002,-13379998.0,47.0
75607,American Hero,2015,12,"Action, Comedy, Drama",86,USA,English,4.9,3798,990000.0,51824,-938176.0,42.0
75659,Unfriended: Dark Web,2018,5,"Horror, Mystery, Thriller",92,"USA, Russia","English, American Sign Language, Indonesian",5.9,23609,1000000.0,16024987,15024987.0,53.0
75673,Pitch Perfect 3,2017,6,"Comedy, Music",93,USA,"English, Papiamento",5.8,54010,45000000.0,185400345,140400345.0,40.0
75695,Whisky Galore,2016,5,"Comedy, Romance",98,UK,English,5.8,1136,5400000.0,654074,-4745926.0,42.0
75705,La vera storia di Olli Mäki,2016,9,"Biography, Drama, Romance",92,"Finland, Sweden, Germany","Finnish, English",7.2,3934,1200000.0,562537,-637463.0,83.0
75719,The Promise,2016,4,"Action, Adventure, Drama",133,"Spain, USA","English, Armenian, German, French, Turkish",6.0,167369,90000000.0,12448676,-77551324.0,49.0
75721,Maleficent - Signora del male,2019,10,"Adventure, Family, Fantasy",119,"USA, UK, Canada",English,6.6,76696,185000000.0,491730089,306730089.0,43.0
75728,LBJ,2016,11,"Biography, Drama, History",98,USA,English,6.5,5532,26000000.0,2510151,-23489849.0,54.0
75732,Shark - Il primo squalo,2018,8,"Action, Horror, Sci-Fi",113,"USA, China","English, Mandarin, Thai, Japanese",5.6,143438,130000000.0,530259473,400259473.0,46.0
75748,Lights Out - Terrore nel buio,2016,8,"Drama, Horror, Mystery",81,USA,English,6.3,111742,4900000.0,148868835,143968835.0,58.0
75773,How to Be a Latin Lover,2017,4,"Comedy, Drama",115,"Mexico, USA","English, Spanish",6.0,13639,10000000.0,62547032,52547032.0,54.0
75785,Crazy Night - Festa col morto,2017,7,"Comedy, Crime, Thriller",101,USA,"English, Spanish",5.2,45643,20000000.0,47347283,27347283.0,51.0
75787,Il sole a mezzanotte - Midnight Sun,2018,3,"Drama, Romance",91,USA,English,6.6,21727,2800000.0,27365467,24565467.0,38.0
75806,Migliori nemici,2019,4,"Biography, Drama, History",133,USA,English,7.1,8251,10000000.0,10209813,209813.0,49.0
75849,Vuelven,2017,11,"Fantasy, Horror, Mystery",83,Mexico,Spanish,7.0,4953,26040000.0,576598,-25463402.0,76.0
75854,Mother's Day,2016,6,"Comedy, Drama, Romance",118,USA,"English, Spanish",5.7,32022,25000000.0,48782670,23782670.0,18.0
75855,God's Not Dead 2 - Dio non è morto 2,2016,3,Drama,120,USA,English,4.4,11200,5000000.0,24487848,19487848.0,22.0
75940,Good Time,2017,10,"Crime, Drama, Thriller",102,USA,English,7.4,80270,4500000.0,3283369,-1216631.0,80.0
75941,Il diritto di contare,2016,3,"Biography, Drama, History",127,USA,English,7.8,193340,25000000.0,235956898,210956898.0,74.0
75997,The Perfect Match,2016,3,"Comedy, Romance",96,USA,English,4.9,3359,5000000.0,10414738,5414738.0,41.0
76019,Emoji - Accendi le emozioni,2017,9,"Animation, Adventure, Comedy",86,USA,"English, Spanish",3.3,54055,50000000.0,217776646,167776646.0,12.0
76035,Jurassic World - Il regno distrutto,2018,6,"Action, Adventure, Sci-Fi",128,USA,"English, Russian",6.2,256534,170000000.0,1331958159,1161958159.0,51.0
76095,The Resurrection of Gavin Stone,2016,1,"Comedy, Drama, Family",91,USA,English,6.2,1714,2000000.0,2308355,308355.0,36.0
76126,Mission: Impossible - Fallout,2018,8,"Action, Adventure, Thriller",147,"USA, China, France, Norway, UK","English, French",7.7,280981,178000000.0,791120426,613120426.0,86.0
76127,La Llorona - Le lacrime del male,2019,4,"Horror, Mystery, Thriller",93,USA,"English, Spanish",5.3,35088,9000000.0,123133739,114133739.0,41.0
76128,L'impero delle ombre,2016,9,"Action, Drama, Thriller",140,South Korea,"Korean, Japanese, Mandarin, English",7.1,8059,8620000.0,54491162,45871162.0,78.0
76133,Il diritto di opporsi,2019,1,"Biography, Crime, Drama",137,USA,English,7.6,37753,25000000.0,50401502,25401502.0,68.0
76143,Little Men,2016,5,Drama,85,"USA, Greece, Brazil","English, Spanish",6.7,6749,2000000.0,2008649,8649.0,86.0
76167,Lady Bird,2017,3,"Comedy, Drama",94,USA,"English, Spanish",7.4,228832,10000000.0,79097104,69097104.0,94.0
76212,"Un padre, una figlia",2016,8,"Crime, Drama",128,"Romania, France, Belgium",Romanian,7.3,11825,2000000.0,2029693,29693.0,84.0
76217,Sex Doll,2016,12,Thriller,102,"UK, France","English, French",4.5,1656,2500000.0,49957,-2450043.0,44.0
76225,Operation Chromite - Uomini d'onore,2016,7,"Action, Drama, History",111,South Korea,"English, Korean",6.2,4645,12620000.0,2749918,-9870082.0,50.0
76237,Il tenente ottomano,2017,3,"Drama, War",106,"Turkey, USA",English,6.6,24058,40000000.0,413844,-39586156.0,26.0
76267,Ognuno ha diritto ad amare - Touch Me Not,2018,2,Drama,123,"Romania, Germany, Czech Republic, Bulgaria, France","English, German",5.9,2181,1000000.0,75507,-924493.0,65.0
76273,I'm Not Ashamed,2016,3,"Biography, Drama",112,USA,English,5.9,3173,1500000.0,2082980,582980.0,31.0
76276,Kursk,2018,4,"Action, Adventure, Drama",117,"France, Belgium, Luxembourg, Romania, Canada, USA","English, Russian",6.6,14263,20000000.0,6926443,-13073557.0,55.0
76280,Raw - Una cruda verità,2016,3,"Drama, Fantasy, Horror",99,"France, Belgium, Italy",French,7.0,57938,3500000.0,3096815,-403185.0,81.0
76318,Tutti lo sanno,2018,11,"Crime, Drama, Mystery",133,"Spain, France, Italy, Argentina, Germany","Spanish, English, Catalan",6.9,27671,10000000.0,19176163,9176163.0,68.0
76336,I fratelli Sisters,2018,5,"Crime, Drama, Western",122,"France, Spain, Romania, Belgium, USA",English,7.0,49883,38000000.0,13143056,-24856944.0,78.0
76345,Split,2016,1,"Horror, Thriller",117,"USA, Japan",English,7.3,408269,9000000.0,278454358,269454358.0,62.0
76356,Moonlight,2016,2,Drama,111,USA,English,7.4,263568,4000000.0,65336603,61336603.0,99.0
76357,The Kid,2019,3,"Biography, Drama, Western",100,USA,English,5.9,6236,8000000.0,1553483,-6446517.0,51.0
76431,Noi siamo tutto,2017,9,"Drama, Romance",96,USA,"English, Spanish",6.4,31590,10000000.0,61621140,51621140.0,52.0
76432,Braven - Il coraggioso,2018,1,"Action, Thriller",94,Canada,English,6.0,25652,5000000.0,823471,-4176529.0,61.0
76441,"Psiconautas, los niños olvidados",2015,5,"Animation, Drama, Horror",76,"Spain, Japan","Spanish, English",7.3,1968,1000000.0,52366,-947634.0,76.0
76459,Dunkirk,2017,8,"Action, Drama, History",106,"UK, Netherlands, France, USA","English, French, German",7.9,531422,100000000.0,526949403,426949403.0,94.0
76465,Handsome Devil,2016,4,"Comedy, Drama, Sport",95,Ireland,"English, Latin",7.1,10302,1055000.0,129391,-925609.0,60.0
76490,"Tre manifesti a Ebbing, Missouri",2017,1,"Comedy, Crime, Drama",115,"UK, USA",English,8.2,411693,15000000.0,160192031,145192031.0,88.0
76491,Il ritorno di Mary Poppins,2018,12,"Comedy, Family, Fantasy",130,"USA, UK",English,6.7,73598,130000000.0,349545966,219545966.0,66.0
76522,Charlie's Angels,2019,8,"Action, Adventure, Comedy",118,"Germany, USA","English, French, Portuguese, German, Turkish",4.7,49824,48000000.0,73279888,25279888.0,52.0
76580,Scappa - Get Out,2017,5,"Horror, Mystery, Thriller",104,"USA, Japan",English,7.7,472430,4500000.0,272500313,268000313.0,85.0
76581,Soldado,2018,10,"Action, Adventure, Crime",122,"USA, Mexico","English, Spanish, American Sign Language, Arabic, Somali",7.1,119798,35000000.0,75837743,40837743.0,61.0
76649,Color Out of Space,2019,2,"Horror, Mystery, Sci-Fi",111,"USA, Malaysia, Portugal",English,6.2,24703,6000000.0,1023510,-4976490.0,70.0
76695,La favorita,2018,1,"Biography, Comedy, Drama",119,"Ireland, UK, USA",English,7.5,163857,15000000.0,95918706,80918706.0,91.0
76724,Un sacchetto di biglie,2017,1,"Biography, Drama, History",110,"France, Canada, Czech Republic","French, German, Yiddish, Russian",7.3,4555,21400000.0,10898998,-10501002.0,55.0
76734,Ant-Man and the Wasp,2018,8,"Action, Adventure, Comedy",118,USA,"English, Spanish",7.1,295480,162000000.0,622674139,460674139.0,70.0
76770,Madre!,2017,9,"Drama, Horror, Mystery",121,USA,English,6.6,184669,30000000.0,44516999,14516999.0,75.0
76786,Pets 2: Vita da animali,2019,6,"Animation, Adventure, Comedy",86,"USA, France, Japan",English,6.5,46358,80000000.0,430051293,350051293.0,55.0
76807,Peter Rabbit,2018,3,"Adventure, Comedy, Family",95,"USA, Australia, UK",English,6.6,33945,50000000.0,351266433,301266433.0,51.0
76827,Poms,2019,5,"Comedy, Drama, Sport",90,"UK, USA, Canada",English,5.9,3680,10000000.0,16418218,6418218.0,36.0
76865,Annabelle 2: Creation,2017,8,"Horror, Mystery, Thriller",109,USA,"English, Spanish",6.5,108128,15000000.0,306515884,291515884.0,62.0
76871,Palle di neve,2015,11,"Animation, Comedy, Drama",82,Canada,"English, French",6.0,1233,12500000.0,9199988,-3300012.0,52.0
76898,Prevenge,2016,2,"Comedy, Drama, Fantasy",88,UK,English,5.9,6555,80000.0,103885,23885.0,71.0
76910,Western,2017,8,Drama,121,"Germany, Bulgaria, Austria","German, Bulgarian, English",7.0,3358,1800000.0,155215,-1644785.0,81.0
76914,The Levelling,2016,5,Drama,83,UK,English,6.4,2394,1000000.0,118451,-881549.0,81.0
76935,Ocean's 8,2018,7,"Action, Comedy, Crime",110,USA,"English, Hindi, French, German, Mandarin",6.2,177206,70000000.0,297718711,227718711.0,61.0
76937,"Tuo, Simon",2018,5,"Comedy, Drama, Romance",110,USA,"English, German, French",7.6,94565,17000000.0,66316289,49316289.0,72.0
76974,Millennium - Quello che non uccide,2018,10,"Action, Crime, Drama",115,"Germany, Sweden, USA",English,6.1,38499,43000000.0,35164920,-7835080.0,43.0
76988,Billionaire Boys Club,2018,7,"Biography, Drama, Thriller",108,USA,English,5.6,10299,15000000.0,2713955,-12286045.0,30.0
77029,Another Mother's Son,2017,3,"Biography, Drama, War",103,UK,English,6.7,890,25000000.0,639967,-24360033.0,50.0
77081,Operation Finale,2018,10,"Biography, Drama, History",122,USA,"English, Spanish, French, German",6.6,29814,24000000.0,17612099,-6387901.0,58.0
77082,Kickboxer: Retaliation,2018,1,"Action, Drama",110,USA,English,5.0,4323,13000000.0,101690,-12898310.0,54.0
77096,Goksung - La presenza del diavolo,2016,5,"Horror, Mystery, Thriller",156,"South Korea, USA","Korean, Japanese",7.4,46987,6420000.0,49851770,43431770.0,81.0
77109,Hotel Transylvania 3: Summer Vacation,2018,8,"Animation, Adventure, Comedy",97,"USA, South Korea","English, Spanish, German, Russian",6.3,54196,80000000.0,528583774,448583774.0,54.0
77115,Aquarius,2016,12,Drama,146,"Brazil, France",Portuguese,7.5,17657,2500000.0,3085977,585977.0,88.0
77119,L'altro volto della speranza,2017,4,"Comedy, Drama",100,"Finland, Germany","Finnish, English, Arabic, Swedish, Japanese",7.2,10472,1600000.0,4282973,2682973.0,84.0
77135,Tom of Finland,2017,2,"Biography, Drama",117,"Finland, Sweden, Denmark, Germany, Iceland, USA","Finnish, English, German",6.8,5140,5000000.0,1792414,-3207586.0,56.0
77196,Paterson,2016,12,"Comedy, Drama, Romance",118,"France, Germany, USA","English, Italian",7.4,67061,5000000.0,9588282,4588282.0,90.0
77201,Ritorno in Borgogna,2017,10,"Comedy, Drama",113,France,"French, English, Spanish",6.9,3906,7870000.0,11625884,3755884.0,58.0
77219,Final Score,2018,9,"Action, Drama, Thriller",104,UK,English,5.7,9196,20000000.0,1472770,-18527230.0,53.0
77241,Tesla,2020,8,"Biography, Drama",102,USA,English,5.1,2277,5000000.0,79603,-4920397.0,68.0
77270,Lo scandalo Kennedy,2017,4,"Drama, History, Thriller",106,"USA, Sweden",English,6.5,11518,13000000.0,18263470,5263470.0,67.0
77277,Journey to the West: Demon Chapter,2017,1,"Adventure, Comedy, Family",109,China,Mandarin,5.4,2620,63300000.0,247585244,184285244.0,59.0
77336,Catfight - Botte da amiche,2016,3,"Comedy, Drama",95,USA,English,5.8,5188,350000.0,2666,-347334.0,66.0
77339,Tutti i soldi del mondo,2017,1,"Biography, Crime, Drama",132,"USA, Italy, UK, China","English, Italian, Arabic",6.8,71290,50000000.0,56996304,6996304.0,72.0
77363,Marcia per la libertà,2017,10,"Biography, Crime, Drama",118,"USA, China, Hong Kong",English,7.2,18369,12000000.0,10116816,-1883184.0,66.0
77367,In Like Flynn,2018,10,"Action, Adventure",106,"Australia, Canada",English,5.2,827,20000000.0,11255,-19988745.0,66.0
77371,Happy End,2017,11,Drama,107,"France, Austria, Germany","French, English",6.7,12604,13600000.0,2610794,-10989206.0,72.0
77386,Auguri per la tua morte,2017,11,"Horror, Mystery, Thriller",96,USA,English,6.6,110766,4800000.0,125479266,120679266.0,58.0
77397,Your Name.,2016,1,"Animation, Drama, Fantasy",106,Japan,Japanese,8.4,178480,370000000.0,358922706,-11077294.0,79.0
77412,Sgt. Stubby: An American Hero,2018,4,"Animation, Adventure, Family",84,"Ireland, France, USA, Canada, Belgium, UK","English, French, German",6.9,1844,25000000.0,4932694,-20067306.0,58.0
77432,Wish Upon,2017,7,"Drama, Fantasy, Horror",90,"USA, Canada",English,5.0,17682,12000000.0,23468586,11468586.0,32.0
77440,Vinterbrødre,2017,12,Drama,94,"Denmark, Iceland","Danish, English",6.5,1279,828000.0,12685,-815315.0,63.0
77517,The Child Remains,2017,4,"Horror, Mystery, Thriller",107,Canada,English,4.6,387,1000000.0,23848,-976152.0,35.0
